uniprotswissprot	ensembl_gene_id	tpm	orf_length	ribo_reads	protein_synthesis_rate	rsquared	density	real_density	real_tpm	real_protein_synthesis_rate	real_protein_synthesis_per_mrna
P38809	YHR097C	6.55298850702953e-05	367	1.92643524515067e-05	497.912104347826	0.987625890835137	0.000801030301171429	0.0088345900844653	2.62119540281181	0.0481416266461702	0.0183662868455086
P38821	YHR113W	6.65996579262263e-05	491	5.39359011350861e-05	724.637669565217	0.900134879219227	0.00164939414458436	0.0145531581992563	2.66398631704905	0.0700630409209529	0.026300075369217
P38829	YHR122W	6.56820680954998e-05	232	3.23679692747507e-05	67.9471208695652	0.838388205279339	0.00212412783257734	0.0173330610154001	2.62728272381999	0.00656960314083814	0.0025005314735546
P38853	YHR158C	4.19064980156775e-05	1165	6.6503801816742e-05	653.60867826087	0.957794981729715	0.00136219467455935	0.0127508679035845	1.6762599206271	0.0631954609794955	0.0377002755967903
P38858	YHR163W	0.000198431785460328	250	6.37930781403064e-05	11339.8573913043	0.936225701872587	0.00128594474906966	0.0122532532500206	7.93727141841312	1.09641676911639	0.138135224476876
P38861	YHR170W	0.000415123266274028	519	0.000110603954592271	704.259069565217	0.96846286467476	0.000513364960272093	0.00649615712959776	16.6049306509611	0.0680926952631452	0.0041007515595498
P38879	YHR193C	0.00121429684417566	175	0.000898256683246367	157083.4	0.952323690715029	0.00422705152982664	0.0278872350249069	48.5718737670264	15.1879223844461	0.312689653631534
P38882	YHR196W	0.000152127059598025	576	7.02645291306902e-05	260.26972173913	0.862406117943885	0.00080187594543085	0.00884103436800588	6.085082383921	0.0251646980699125	0.00413547368502467
P38883	YHR197W	7.29193221516824e-05	764	4.21501460201487e-05	172.920733043478	0.880446666983735	0.000756594364373682	0.00849293344982159	2.9167728860673	0.0167191865730298	0.00573208378783731
P38886	YHR200W	0.000286712489720377	269	0.00011667897563788	10218.6743478261	0.913277567814048	0.00151284249676585	0.0137094803214723	11.4684995888151	0.988012946413899	0.0861501488283159
P38902	YOL005C	0.000219580955657894	121	5.44716172766741e-05	5161.97973913043	0.85630323661549	0.00205017167281347	0.016913732236486	8.78323822631576	0.49909632480578	0.0568237262779029
P38903	YOR014W	0.000120939154046978	758	7.78074124042501e-05	245.721330434783	0.938310554603993	0.000848759875441126	0.0091951114202513	4.83756616187912	0.0237580577887053	0.00491115924696246
P38911	YML074C	0.000817677928439518	412	0.000346447628765	7424.42417391304	0.983369585308517	0.00102839060904145	0.0104996185446001	32.7071171375807	0.717845285387231	0.021947678310126
P38912	YMR260C	0.00155738175279358	154	0.000274383093398574	22540.332173913	0.922197474785328	0.00114404088496354	0.0113020829375104	62.2952701117432	2.17935705222209	0.0349843101781698
P38915	YLR055C	4.96700461425171e-05	603	4.19251452406817e-05	584.260373913043	0.872752674242287	0.00139978939918983	0.0129930345920272	1.98680184570068	0.056490381614472	0.028432821187837
P38922	YNL004W	0.000116933692427247	455	5.20501803166961e-05	909.153913043478	0.909092612622117	0.000978298027894822	0.0101434665112963	4.67734769708988	0.0879033625884071	0.0187934206052499
P38934	YOR198C	0.000737593616456393	471	0.000515026784199931	39050.8339130435	0.946664426670386	0.00148248995285946	0.013518803296798	29.5037446582557	3.77570790114805	0.127973853654253
P38968	YDL195W	0.000135008722553098	1274	0.000360954821879204	8579.13495652174	0.910941874042896	0.00209856097186983	0.0171886157692625	5.40034890212392	0.829490804536574	0.153599483953776
P38972	YGR061C	0.000211998328904823	1359	0.000680905930281258	14951.4226086957	0.931158001873973	0.0023633890679231	0.018659903345155	8.47993315619292	1.44560816813185	0.170474005101811
P38986	YDR321W	0.000298816473846554	382	0.000222086483656747	5874.5942173913	0.944858103125393	0.00194560300502866	0.0163127562660907	11.9526589538622	0.56799687945292	0.0475205459844053
P38992	YDR297W	0.000136740196040529	350	6.68680887930219e-05	508.918317391304	0.987235454536963	0.00139718742401942	0.0129763392202793	5.46960784162116	0.0492057843448896	0.00899621796839922
P38996	YPL190C	0.000152370105422437	803	0.000138954052805111	1451.99590869565	0.956497947856549	0.00113567980956942	0.011244936268617	6.09480421689748	0.140389125546065	0.0230342305593418
P39005	YJL174W	8.94582771877774e-05	277	0.000100489633839089	10318.0243043478	0.981891984672357	0.00405528110888461	0.0270990952388399	3.5783310875111	0.997618795463192	0.278794435468822
P39007	YGL022W	0.000165104680074666	719	0.000151886240463047	2626.26291304348	0.917063158778041	0.00127947014941561	0.0122105854095206	6.60418720298664	0.253925477067938	0.0384491640323436
P39013	YNL084C	0.000235087526307309	350	7.47324017515346e-05	5229.64234782609	0.833832925615153	0.000908262344733724	0.0096359084045738	9.40350105229236	0.505638419318624	0.0537712939581541
P39015	YLR150W	0.00605076739740394	274	0.00199392476466793	153786.456521739	0.965295143686974	0.0012026735128493	0.0116992745607428	242.030695896158	14.8691508168983	0.061434979401447
P39077	YJL014W	0.000247019850310758	535	0.000224668635459201	12019.376826087	0.975554475930696	0.00170003088481269	0.0148604717136304	9.88079401243032	1.16211746336035	0.117613772931444
P39078	YDL143W	0.000307039468555322	529	0.000204622137440976	1129.73656521739	0.990938459425124	0.00125980329290181	0.0120805689190706	12.2815787422129	0.109230837041931	0.00889387588799921
P39079	YDR188W	0.00026274997247491	547	0.000295136736723695	2768.45652173913	0.975358964164089	0.00205349318324186	0.0169326642363415	10.5099988989964	0.267673750230053	0.0254684850876258
P39081	YDR228C	4.90542060133964e-05	627	2.3110794348109e-05	58.3886665347826	0.861273680774807	0.000751399811043612	0.00845259447875329	1.96216824053586	0.00564542488551676	0.0028771360013324
P39101	YER048C	0.000270412029605401	392	0.00012939687683918	12059.6895652174	0.810806293665821	0.00122070779932027	0.0118202312413753	10.816481184216	1.16601518108875	0.107799862194579
P39103	YML129C	0.000159270233080436	71	3.19715393299755e-05	509.079339130435	0.918477203014584	0.00282729146643057	0.0211202401886886	6.37080932321744	0.0492213530534618	0.00772607537853661
P39107	YPL050C	0.000116639187201885	396	7.0768102303783e-05	1515.66695652174	0.912995190757608	0.00153213798327179	0.013830081500414	4.6655674880754	0.146545288021025	0.0314099599664083
P39111	YGR020C	0.000848357681301005	119	9.52824729428527e-05	31970.8234782609	0.918520498599406	0.000943815406624279	0.00989502119503629	33.9343072520402	3.09116294627347	0.0910925607914869
P39113	YMR280C	5.14968421870298e-06	1434	3.814298928107e-06	188.090147826087	0.936773626614909	0.000516517423310184	0.00652369875262287	0.205987368748119	0.0181858717500487	0.0882863442577702
P39517	YDL160C	0.000113786692202575	507	0.000283725982907869	5457.06091304348	0.818902403544459	0.00491812629805068	0.0309636044113601	4.551467688103	0.527626837683033	0.115924548703748
P39540	YJL196C	0.000115311263117147	311	0.000100039632280155	536.404234782609	0.825409069199878	0.00278958737116389	0.020925194661777	4.61245052468588	0.051863315185223	0.0112441997822307
P39543	YJL192C	0.000425196097938317	235	7.23859650513789e-05	962.576995652174	0.963094844109354	0.000724431349889862	0.00824176334960839	17.0078439175327	0.0930686800707046	0.00547210337312444
P39676	YGR234W	0.000822174008791959	400	0.000664630873899813	19242.0447826087	0.886535955361588	0.00202095562129351	0.0167467954974846	32.8869603516784	1.86045554575657	0.0565712223282933
P39683	YOR209C	0.000342642727247507	430	0.000122550424549685	5140.36139130435	0.891217985837647	0.000831773052982325	0.00906753896209377	13.7057090899003	0.497006111652369	0.0362627069050088
P39705	YAR002W	6.76588040168054e-05	540	6.90216676822059e-05	2595.57217391304	0.9285396711657	0.00188915404244284	0.0159841950488942	2.70635216067222	0.250958081634465	0.0927292779119073
P39715	YAL059W	8.3915521514639e-05	213	3.06751062673324e-05	471.326786956522	0.900583981661613	0.00171618528748085	0.0149579149417619	3.35662086058556	0.0455711721162517	0.0135765026820163
P39719	YAL053W	5.12431595500379e-05	784	6.02359229601617e-05	444.474160869565	0.96260649425898	0.00149935201230004	0.013624879374191	2.04972638200152	0.0429748723110065	0.0209661507449801
P39726	YAL044C	0.000330834100616735	171	0.000191968522176666	19601.7265217391	0.839180227737265	0.00339331083045211	0.0239589644121802	13.2333640246694	1.89523209335494	0.143216198830614
P39727	YAL042W	0.000226895152036315	416	0.000116261117047441	3321.89508695652	0.979872840776818	0.00123173120513222	0.0118938937463977	9.0758060814526	0.32118406368826	0.0353890399162048
P39730	YAL035W	0.000516605522963005	1003	0.000686091662531831	2918.09286956522	0.923712538509902	0.00132410420232599	0.0125033924342045	20.6642209185202	0.282141639495721	0.0136536306211696
P39742	YLR292C	0.000207967686574112	194	4.91037415379618e-05	1639.38185217391	0.978799473111188	0.00121707402699365	0.0117959040403283	8.31870746296448	0.158506909891732	0.0190542714234653
P39743	YDR388W	0.000224519785571774	483	0.000162504134389323	3489.17369565217	0.941617379049861	0.00149852041926235	0.0136196566464301	8.98079142287096	0.337357730195655	0.0375643653561001
P39926	YMR183C	0.000219297227120996	296	0.00013846119395485	14271.5869565217	0.86965554279013	0.00213306073242517	0.017383402458244	8.77188908483984	1.3798768997776	0.157306697158585
P39929	YLR025W	0.000244582568876054	241	5.75144849608943e-05	1464.75363043478	0.996508342920499	0.000975741306042836	0.0101251393813324	9.78330275504216	0.14162263136257	0.0144759530506791
P39931	YLR250W	0.000446252375432079	235	6.80680929501791e-05	6019.74669565217	0.936336022521843	0.000649075445440514	0.0076393219747045	17.8500950172832	0.582031236830824	0.0326066184111221
P39935	YGR162W	0.000395667522571654	953	0.000484330249286935	16517.6926086956	0.939066591054554	0.00128445321408847	0.0122434298765615	15.8267009028662	1.59704611251735	0.100908339793553
P39958	YER136W	0.000143664030984647	452	0.000193018525814179	2554.92908695652	0.869965391045522	0.00297243599410536	0.0218637164679621	5.74656123938588	0.247028423566458	0.0429871732460398
P39966	YER089C	0.000122402299321901	465	7.32752538464151e-05	6533.25643478261	0.854963930341953	0.00128740384731779	0.0122628595870759	4.89609197287604	0.631680951960304	0.129017378648066
P39968	YEL013W	0.000104931876404261	579	0.000100950349720854	4402.30417391304	0.981844394337157	0.00166158217682955	0.0146273903881628	4.19727505617044	0.425645574937354	0.101409978912773
P39990	YEL026W	0.000933325119049398	127	0.000208222149912448	26195.1495652174	0.91621423349958	0.00175667026852281	0.0152008844737566	37.3330047619759	2.53273037409095	0.0678415892382326
P40007	YER002W	0.000499228134589751	232	7.92752746322014e-05	4677.48891304348	0.943283855529274	0.000684464168365002	0.00792478959011835	19.96912538359	0.452252361264217	0.0226475798302044
P40008	YER004W	0.000135286841872255	232	6.71038038953206e-05	2627.34147826087	0.831994896926419	0.00213797979189041	0.0174110960529794	5.4114736748902	0.254029760300974	0.04694280625991
P40010	YER006W	0.000275435983571444	521	0.000178382760825993	4637.75413043478	0.929384684535683	0.00124306683911946	0.0119694305931477	11.0174393428578	0.448410524416888	0.0407000674532941
P40016	YER021W	0.000196423305385982	524	0.000138621908797327	1916.7947826087	0.806713260514975	0.00134681384653399	0.0126511986735376	7.85693221543928	0.185329133346822	0.0235879766128872
P40019	YER030W	0.000505554102594508	154	8.42788633946339e-05	2684.69447826087	0.929532491810487	0.00108250599472901	0.0108784022403306	20.2221641037803	0.259575049698295	0.012836165722232
P40024	YER036C	0.000388114127508675	611	0.000431690781214492	4835.04630434783	0.877821221270361	0.0018204221561094	0.0155800147650907	15.524565100347	0.467486112444967	0.0301126704305886
P40029	YER042W	9.86374167397832e-05	185	5.37966149382732e-05	8968.35260869565	0.837456593235043	0.00294809538602373	0.0217398327798129	3.94549666959133	0.867123090900847	0.219775395474016
P40032	YER049W	9.9877623064363e-05	645	0.000138171907238393	1330.87947826087	0.914382512939651	0.00214482488318998	0.017449600199134	3.99510492257452	0.128678741476682	0.0322091018810487
P40037	YER057C	0.000197391494016629	130	9.26038922349124e-05	1280.32500434783	0.970768141105251	0.00360875546398286	0.0250001665567076	7.89565976066516	0.123790781157655	0.0156783327688916
P40040	YER063W	0.000283091585057836	219	6.70395179583301e-05	630.203391304348	0.88707170839576	0.00108133387396567	0.0108702608214821	11.3236634023134	0.0609324740459218	0.00538098598316453
P40053	YER080W	7.79650132138151e-05	628	0.000106232510876913	4057.02891304348	0.853663785834327	0.00216969179115183	0.0175891602604929	3.1186005285526	0.392261946474026	0.125781401908529
P40059	YER088C	0.000164602802186706	671	5.20823232851914e-05	55.14407	0.957435156653652	0.000471553100225144	0.00612574861106959	6.58411208746824	0.00533171458678932	0.000809784905839825
P40066	YER107C	5.42523356501044e-05	366	4.02858538474223e-05	367.220204347826	0.860997484251758	0.00202886451999549	0.0167920590943748	2.17009342600418	0.0355054191699137	0.0163612399099749
P40069	YER110C	0.000193687477101967	1114	0.000840067195947072	18128.7795652174	0.943586081051469	0.00389338447746735	0.0263467636521862	7.74749908407868	1.75281727388925	0.226242979168766
P40075	YER120W	0.000625925885632296	245	0.000291568867220719	72240.5226086957	0.887487178250846	0.00190130658658089	0.016055182295593	25.0370354252918	6.98471926627953	0.278975491612067
P40079	YER127W	0.000142393981348224	358	4.18287163351959e-05	1370.55373913043	0.904005596986736	0.000820540226889121	0.00898273732018476	5.69575925392896	0.132514726658739	0.0232655069764983
P40087	YER143W	6.50157906123876e-05	429	4.23751467996157e-05	2071.78043478261	0.905366218610365	0.00151927039625432	0.0137497086535096	2.6006316244955	0.200314230791365	0.0770252229899049
P40088	YER145C	0.000146420578135457	405	0.000186375645658487	159.413790434783	0.997680005685336	0.00314291054757305	0.0227227711447426	5.85682312541828	0.0154132408397949	0.0026316725825136
P40089	YER146W	5.49330694216839e-05	94	3.91822785957509e-05	8890.98134782609	0.932976874928044	0.00758801129095635	0.0417829416138989	2.19732277686736	0.859642295954509	0.391222584594545
P40091	YER149C	4.22068688048054e-05	421	1.77214899637331e-05	1132.76156086957	0.954409703540734	0.000997321089692449	0.0102793668297461	1.68827475219222	0.109523314790557	0.0648729210979089
P40093	YER156C	0.000248125016925768	339	9.22074622901372e-05	5889.47826086957	0.935161790763878	0.00109621519508687	0.0109734236485586	9.92500067703072	0.569435972935202	0.0573738976414419
P40096	YER159C	0.000169767804811551	143	2.60465188040116e-05	3028.70582608696	0.957207214450625	0.00107289770485121	0.010811583464933	6.79071219246204	0.292836474203693	0.0431230872262196
P40098	YER182W	3.08640031002724e-05	245	1.51286238384469e-05	249.96042173913	0.84721940472677	0.00200069591926461	0.0166305962805079	1.2345601240109	0.0241679228012465	0.0195761407899103
P40106	YER062C	5.73348099399013e-05	251	0.000113443250142688	16581.5691304348	0.914002014774264	0.00788290988466626	0.0428985005675129	2.29339239759605	1.60322214164814	0.699061418067246
P40159	YNL208W	0.000513561284799534	200	0.00026754735543191	12333.1895652174	0.921326145071862	0.0026048240331857	0.0199573216517741	20.5424513919814	1.19245907504665	0.0580485284980212
P40185	YIL051C	0.0011304430897725	146	0.000564805528076294	157598.291304348	0.868442993391972	0.00342213690297291	0.0240994339000169	45.2177235909	15.237705678969	0.336985245361524
P40202	YMR038C	0.000356938310346249	250	0.000122003994085265	18758.5756521739	0.958995239443483	0.00136722778753465	0.0127834073365288	14.27753241385	1.8137103669005	0.127032481126858
P40214	YMR144W	2.10031148038433e-05	343	1.54714821690632e-05	10.036622273913	0.802310808000228	0.00214760345930579	0.0174652190595803	0.840124592153732	0.000970410877904307	0.00115507971908854
P40217	YMR146C	0.000519412006327642	348	0.000300665327304884	11812.2765217391	0.897214900603262	0.00166338246914484	0.0146383409315263	20.7764802531057	1.14209355664436	0.0549705023531903
P40302	YMR314W	0.000277420793050425	235	0.000110207524647496	3688.36304347826	0.872949438244131	0.00169045796759763	0.0148025929994015	11.096831722017	0.356616750274104	0.0321368079833587
P40312	YNL111C	0.000156403895878007	121	6.86788093515895e-05	7213.50139130435	0.914272192817022	0.00362902383300178	0.0250971167111257	6.25615583512028	0.697451794723213	0.111482484308961
P40317	YDR006C	4.70108534390732e-05	902	2.78143820712522e-05	310.79097436087	0.875320182660041	0.000655940947757255	0.00769507203381826	1.88043413756293	0.0300494463220128	0.0159800578609774
P40319	YLR372W	0.000250779060747542	346	0.000182775633187015	4216.65052173913	0.876930791417004	0.00210644889382838	0.017233237907418	10.0311624299017	0.407695280637598	0.0406428749894736
P40327	YDL007W	0.000240814735351495	438	0.000189932800838631	13898.1786956522	0.900145572356415	0.00180070596993207	0.0154632079099891	9.6325894140598	1.34377317599904	0.139502798078122
P40343	YNR006W	5.97591164503159e-05	623	3.45001195182712e-05	681.467347826087	0.835464632006826	0.000926677002525186	0.00977049907996721	2.39036465801264	0.0658890321085292	0.0275644269955488
P40347	YPR073C	0.000179125040500333	162	5.71180550161192e-05	871.467334782609	0.929019605805198	0.00196834895631802	0.0164443140323772	7.16500162001332	0.0842595604707968	0.0117598801702211
P40348	YJR068W	0.000138167704826839	354	3.38572601483655e-05	1474.9724826087	0.96862085538743	0.0006922165924382	0.00798671060635229	5.52670819307356	0.142610661502455	0.0258039065064416
P40357	YGR009C	8.05167580971206e-05	652	6.54109408879024e-05	318.871834782609	0.873452545511022	0.00124599563296083	0.0119889124415436	3.22067032388482	0.0308307604575925	0.00957277751434177
P40364	YJL066C	2.74611605419138e-05	253	1.6650057680557e-05	785.870460869565	0.987422534468192	0.0023964939342526	0.0188401433947814	1.09844642167655	0.0759834556924273	0.069173565676926
P40413	YJR064W	0.000290606614876311	563	0.000293893875275211	6014.58643478261	0.961228605056958	0.00179629079770816	0.0154369965630599	11.6242645950524	0.581532306698356	0.0500274492156579
P40457	YIL149C	9.32713414416166e-05	1680	3.64501262736517e-05	109.236547391304	0.920477315889826	0.000232617043981269	0.00375905087667807	3.73085365766466	0.010561753841106	0.00283092150221651
P40472	YIL123W	0.000305030810605281	477	0.000569809116838726	2069.23699130435	0.916093987760622	0.00391622202605177	0.0264534667595487	12.2012324242112	0.200068312876824	0.0163973856017874
P40482	YIL109C	0.00011862952900787	927	0.000233690095283544	2326.14743478261	0.813565924829129	0.0021250432103992	0.0173382226394295	4.7451811603148	0.224908212416186	0.0473971814389622
P40509	YIL076W	0.000327411430065847	297	0.000101818209870227	10947.5908695652	0.950952691124869	0.00104706868476267	0.010631037279958	13.0964572026339	1.05848969670651	0.080822598075885
P40513	YIL070C	9.0205174095706e-05	267	6.14359271173189e-05	9351.2352173913	0.838788314032589	0.00255081936945415	0.019670457225817	3.60820696382824	0.904142860928895	0.250579545461998
P40517	YIL063C	0.000164282306507835	328	5.92716339053032e-05	1942.9232173913	0.967469208229857	0.0010999736050223	0.0109994097440154	6.5712922603134	0.187855413268858	0.0285872863094814
P40531	YIL041W	0.00033309175780162	327	0.000197197111718566	29382.982173913	0.927033145272914	0.00181045990237248	0.0155210433619381	13.3236703120648	2.84095233920932	0.213225955961759
P40535	YIL036W	7.32641597382757e-05	588	3.80787033440794e-05	213.56911	0.997311151461851	0.000883920593590432	0.00945669566907758	2.93056638953103	0.0206493561152562	0.00704619973429799
P40540	YIL027C	0.000127226595760745	142	2.78572393625792e-05	779.116382608696	0.9632011141904	0.00154195544427609	0.0138912626239442	5.0890638304298	0.0753304241410059	0.0148024129095358
P40553	YIL010W	6.86494020581399e-05	216	3.78001309504537e-05	1478.94604347826	0.95690408105107	0.00254919345260853	0.0196617916760785	2.7459760823256	0.142994853174374	0.052074325808865
P40557	YIL005W	5.70132560479136e-05	702	5.58537649219713e-05	500.136547826087	0.978491026090424	0.00139553102577146	0.0129657060659265	2.28053024191654	0.0483567014083437	0.0212041482807547
P40561	YIR001C	0.000105959256699539	251	1.96607823962819e-05	219.194652173913	0.972238616791886	0.000739244618956386	0.00835786337316576	4.23837026798156	0.0211932729002749	0.00500033540259044
P40563	YIR003W	4.75734766501957e-05	680	5.29287547889005e-05	686.963647826087	0.893655522263695	0.00163613024697879	0.0144721805315207	1.90293906600783	0.066420452855735	0.0349041406749184
P40564	YIR004W	0.000170601638744206	433	4.3885866318894e-05	208.641116478261	0.906300267733	0.000594091831376901	0.00718603101061567	6.82406554976824	0.0201728832153875	0.00295613854648167
P40573	YIR017C	7.39047347489599e-06	188	5.07858902225483e-06	2074.19234782609	0.968715466821043	0.00365521525606351	0.0252221513853988	0.29561893899584	0.200547431423019	0.678398454795352
P40579	YIR035C	4.35025091051089e-05	255	1.9028637349208e-05	1805.71395652174	0.959498630337281	0.00171535179893871	0.0149528942983748	1.74010036420436	0.174589061735124	0.10033275397592
P40580	YIR036C	4.7730150081323e-05	264	2.8135811756205e-05	987.754913043478	0.82900325596667	0.00223286631928658	0.017941511801969	1.90920600325292	0.0955030573196127	0.050022395255878
P40582	YIR038C	6.05806300238654e-05	235	2.8092954464878e-05	2454.31630434783	0.944874892799854	0.00197331204772042	0.0164729569474561	2.42322520095462	0.237300475653795	0.0979275370528138
P40825	YOR335C	0.000203967858219615	959	0.000759934775488329	30578.4447826087	0.870406281442061	0.00388504430660687	0.0263077479871273	8.1587143287846	2.95653803008677	0.362377932471034
P40850	YNL085W	0.000133985775100308	831	0.000172436311654365	1370.86534782609	0.822242280302357	0.00154870609714359	0.0139332619877844	5.35943100401232	0.132544855168079	0.0247311431136718
P40956	YGL181W	7.94769825215512e-05	397	6.30323612192514e-05	450.938960434783	0.934230665761641	0.00199770657731677	0.0166134202466139	3.17907930086205	0.0435999343737549	0.0137146419599952
P40961	YGR132C	0.000116829658098126	288	8.9571738873524e-05	3876.43286956522	0.970905743352667	0.00266210641426781	0.0202595961287383	4.67318632392504	0.374800657176202	0.0802023782482964
P40991	YNL061W	0.000265408165950083	619	0.000156225541209911	1346.48096521739	0.962952679659481	0.000950926845192485	0.0099464851666834	10.6163266380033	0.130187202415123	0.012262923594409
P41277	YIL053W	0.00205297577808489	251	0.00123849000476895	323833.795652174	0.915411351507502	0.00240344926581277	0.0188779137859796	82.1190311233956	31.310517558353	0.381282111223457
P41734	YOR126C	4.9132390861773e-05	239	1.48179084763258e-05	929.094391304348	0.923171876017117	0.00126188886737028	0.0120943861059021	1.96529563447092	0.089831347570492	0.0457088216118058
P41815	YDR046C	5.58002360755859e-05	605	8.14717108127125e-05	588.38637826087	0.994154201513085	0.00241332285103575	0.0189314735934844	2.23200944302344	0.0568893125886722	0.0254879354415325
P41818	YMR311C	0.000246613418810879	230	5.34644709304886e-05	3405.65369565217	0.941009825854229	0.000942585454423993	0.00988610815960315	9.86453675243516	0.329282432121199	0.0333804252936573
P41819	YPL266W	0.000227971739484145	319	6.43180799590627e-05	565.333860869565	0.875909460505863	0.000884425743133842	0.00946043013126124	9.1188695793658	0.0546604338853513	0.00599421160809637
P41895	YGR186W	0.00013985573083312	736	9.43503268564895e-05	993.206	0.836728606016749	0.000916611554760412	0.00969703530380963	5.5942292333248	0.0960301065533733	0.0171659226942869
P41911	YOL059W	0.000147163797117514	441	0.00014673265118097	12177.0047826087	0.848213182892558	0.00226093038302018	0.0180970466709281	5.88655188470056	1.17735803728013	0.200008096478372
P41920	YDR002W	0.00175170618139315	202	0.000477955227202037	22476.0569565217	0.920002768737492	0.00135074877926554	0.0126767307357925	70.068247255726	2.17314247440558	0.0310146544193452
P41940	YDL055C	0.00204358397984174	362	0.00139046195981465	55383.0408695652	0.864703079503336	0.00187956804099971	0.0159281003036761	81.7433591936696	5.35481996278131	0.0655077062602047
P42846	YNL308C	0.0003661802514498	592	0.000120686132376959	5865.14808695652	0.815100430374775	0.000556725026237965	0.0068705597612712	14.647210057992	0.567083561458296	0.0387161486189567
P42940	YGR207C	0.00019555872511047	262	5.61644802840924e-05	5242.92095652174	0.95722306750962	0.00109618348778883	0.0109732043035409	7.8223490044188	0.506922288131261	0.0648043558073033
P42941	YGR208W	0.000282905276557491	310	6.95466695009622e-05	1099.83213043478	0.896944547350614	0.000793000745317678	0.00877329521319482	11.3162110622996	0.106339467015378	0.00939709116681746
P42945	YJL109C	8.4597083344508e-05	1770	0.000175886323606193	163.10165	0.920714583758006	0.00117463629204109	0.0115101083502009	3.38388333378032	0.0157698089102674	0.00466026968271688
P43321	YLR147C	6.61453261069357e-05	102	1.95750678136278e-05	950.866417391304	0.962998461313035	0.00290137551419899	0.0215011584052906	2.64581304427743	0.0919364194136073	0.0347478895428589
P43535	YFR009W	0.000234551462278875	753	0.000228568648969962	2274.9522173913	0.983738828191007	0.00129414679229569	0.0123072098437035	9.382058491155	0.219958300533746	0.0234445671747957
P43555	YFL048C	9.93337803375506e-05	446	0.000102696784342431	4457.75843478261	0.902630991518525	0.00231806186695957	0.0184118478300762	3.97335121350202	0.431007280948134	0.108474498675956
P43565	YFL033C	2.06604960773737e-05	1771	2.30250797654549e-05	86.4942008695652	0.918930364544994	0.000629276968789626	0.00747752116209006	0.826419843094948	0.0083628646280361	0.010119389917741
P43573	YFL023W	7.54813238157906e-05	797	4.64037321843579e-05	326.362369565217	0.922429430563581	0.000771356390464362	0.0086071058283882	3.01925295263162	0.0315549977792716	0.0104512600548317
P43577	YFL017C	0.000135330128713077	160	1.92643524515067e-05	2674.35630434783	0.935260628744923	0.000889692516861416	0.00949932710409499	5.41320514852308	0.258575482697656	0.047767538011783
P43585	YFL004W	0.000145083962378662	829	0.000281379546207714	1373.10917391304	0.896806340017391	0.00233947595710453	0.0185292225530109	5.80335849514648	0.1327618039765	0.0228767194181667
P43587	YFR003C	0.000126031172073405	156	2.78250963940839e-05	913.314978708696	0.923087163317756	0.00141525306471237	0.0130920590443996	5.0412468829362	0.0883056835361325	0.017516635385391
P43588	YFR004W	0.000270497213519965	307	0.00013316831847596	7243.28252173913	0.891540964640097	0.00160361365171566	0.0142727992964301	10.8198885407986	0.700331242822532	0.0647262899411385
P43590	YFR006W	8.68570791040293e-05	536	9.90110572883056e-05	5177.83147826087	0.902158465450042	0.0021267365160334	0.0173477690255066	3.47428316416117	0.500628981875665	0.144095618641533
P43593	YFR010W	0.000121191109245506	500	0.000123428999021889	11069.9717391304	0.924679712589878	0.00203693158335319	0.0168381717664729	4.84764436982024	1.07032233559959	0.220792255773349
P43597	YFR016C	8.1068539181483e-05	1234	8.09359946711244e-05	838.538652173913	0.882358515874355	0.00080904783749571	0.00889560410172927	3.24274156725932	0.0810757850006775	0.025002234473221
P43603	YFR024C-A	0.000101001702722833	460	0.000147943369660959	1417.07626086957	0.943419688710202	0.00318426335726891	0.0229289651582929	4.04006810891332	0.137012849625919	0.0339134999540323
P43609	YFR037C	0.000129881662291935	558	0.000119239698794671	3245.27047826087	0.973930436486366	0.00164527626692667	0.0145280396736596	5.1952664916774	0.313775460299181	0.06039641292739
P43639	YGL019W	0.000198920305670774	279	5.56501927881679e-05	1372.06517391304	0.801533906107425	0.00100272848423298	0.010317850516649	7.95681222683096	0.132660862750569	0.0166726144803602
P43682	YKL006C-A	5.36177258211162e-05	98	1.24071858391795e-05	467.447252173913	0.972720434273699	0.00236123287953075	0.0186481369788618	2.14470903284465	0.0451960715444152	0.0210732881954011
P46151	YPL023C	7.12251227106551e-05	658	5.10323196476788e-05	1889.5152173913	0.911069752953564	0.00108889551661219	0.010922735361431	2.8490049084262	0.182691554078718	0.0641246891286112
P46654	YLR048W	0.00236407860703012	253	0.00193546741929785	58715.6995652174	0.947279251722852	0.0032359621326594	0.0231855867186397	94.5631442812048	5.6770447274822	0.0600344327659011
P46655	YGL245W	0.000721022362671787	709	0.000969978360282177	22970.4504347826	0.823721635292317	0.00189743573547899	0.016032586559186	28.8408945068715	2.22094389565826	0.0770067618786618
P46669	YOR340C	0.000358738940537471	327	9.99110604061736e-05	4995.45160869565	0.889484908710477	0.000851701269369556	0.00921712108491072	14.3495576214988	0.482995219788507	0.0336592411089295
P46672	YGL105W	0.000703504955979618	377	0.000541105445972438	37840.2665217391	0.923777551181752	0.00204020305463303	0.0168568559530566	28.1401982391847	3.65866177418446	0.130015493959451
P46683	YPL239W	0.000333200588801738	201	6.50466539116225e-05	4956.04930434783	0.930614428169399	0.000971232358123833	0.0100927820778055	13.3280235520695	0.479185529266128	0.0359532324799743
